date,material,material_group,material_division,plant,plant_group,sales_office,sales_office_group,historic_sales_12_free_stock_in_tons,historic_sales_12_contracts_in_tons,historic_sales_12_scheduling_agreement_in_tons,historic_sales_24_free_stock_in_tons,historic_sales_24_contracts_in_tons,historic_sales_24_scheduling_agreement_in_tons,sales_free_stock_in_tons,sales_contracts_in_tons,sales_scheduling_agreement_in_tons,historic_inventory_12_free_stock_in_tons,historic_inventory_24_free_stock_in_tons
2026-12-01,11681,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,11681,143,135,30,25,68,117,0.254,0.0,0.0,0.0,0.0,0.0,0.25400000000000006,0.0,0.0,2.4153232533333333,0.0
2027-01-01,11681,143,135,30,25,76,113,0.496,0.0,0.0,0.0,0.0,0.0,0.4960000000000001,0.0,0.0,4.716536746666667,0.0
2027-02-01,11681,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11681,143,135,30,25,76,113,6.510000000000001,0.0,0.0,3.084,0.0,0.0,6.509999999999998,0.0,0.0,0.6241639999999999,0.0
2027-03-01,11681,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11681,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11681,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11681,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11681,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11681,143,135,30,25,76,113,1.686,0.0,0.0,0.0,0.0,0.0,1.686,0.0,0.0,0.9749560000000002,0.0
2026-06-01,11682,143,135,30,25,68,117,0.516,0.0,0.0,0.0,0.0,0.0,0.46440000000000003,0.0,0.0,0.80484,0.0
2026-06-01,11682,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,11682,143,135,30,25,68,117,0.172,0.0,0.0,0.0,0.0,0.0,0.1548,0.0,0.0,0.31955789473684204,0.0
2026-07-01,11682,143,135,30,25,69,117,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.819952
2026-08-01,11682,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,11682,143,135,30,25,69,117,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,1.3887112000000001
2026-09-01,11682,143,135,30,25,68,117,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.062376162246489855
2026-09-01,11682,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,11682,143,135,30,25,68,117,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.07558584709480122
2026-10-01,11682,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,11682,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,11682,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11682,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11682,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,11682,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,11682,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11682,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11682,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11682,143,135,30,25,68,117,0.172,0.0,0.0,0.061,0.0,0.0,0.17199999999999996,0.0,0.0,2.1675213333333327,0.0
2027-03-01,11682,143,135,30,25,69,117,0.215,0.0,0.0,0.0,0.0,0.0,0.21500000000000005,0.0,0.0,2.709401666666666,0.0
2027-04-01,11682,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11682,143,135,30,25,69,117,0.018,0.0,0.0,0.0,0.0,0.0,0.01800000000000001,0.0,0.0,4.86,0.0
2027-05-01,11682,143,135,30,25,68,117,0.172,0.0,0.0,0.0,0.0,0.0,0.17199999999999996,0.0,0.0,4.648983,0.0
2027-05-01,11682,143,135,30,25,69,117,0.0,0.0,0.0,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.32475999999999994
2026-06-01,11683,143,135,30,25,68,117,0.0,0.0,0.0,0.301,0.0,0.0,0.0,0.0,0.0,0.0,9.429267353591161
2026-06-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,11683,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,11683,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.671,0.0,0.0,0.0,0.0,0.0,0.0,4.530003387448841
2026-07-01,11683,143,135,30,25,76,113,0.204,0.0,0.0,0.0,0.0,0.0,0.18359999999999999,0.0,0.0,2.0746079242902207,0.0
2026-08-01,11683,143,135,30,25,68,117,0.018,0.0,0.0,0.086,0.0,0.0,0.0162,0.0,0.0,1.0102171858407079,4.778727
2026-08-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,11683,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,11683,143,135,30,25,68,117,0.018,0.0,0.0,0.0,0.0,0.0,0.0162,0.0,0.0,0.056209339805825244,0.0
2026-09-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,11683,143,135,30,25,76,113,1.097,0.0,0.0,0.986,0.0,0.0,0.9873,0.0,0.0,3.4256469870550164,3.4917169206349206
2026-10-01,11683,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.431,0.0,0.0,0.0,0.0,0.0,0.0,3.391574
2026-10-01,11683,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,11683,143,135,30,25,68,117,0.173,0.0,0.0,0.0,0.0,0.0,0.17300000000000001,0.0,0.0,4.66266,0.0
2026-11-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.43503338571428574
2026-11-01,11683,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11683,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11683,143,135,30,25,76,113,0.0,0.0,0.0,1.858,0.0,0.0,0.0,0.0,0.0,0.0,1.3595682036847492
2027-01-01,11683,143,135,30,25,68,117,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,1.35
2027-01-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,11683,143,135,30,25,76,113,1.1,0.0,0.0,0.0,0.0,0.0,1.1000000000000003,0.0,0.0,2.3925339207048455,0.0
2027-02-01,11683,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.153385625
2027-02-01,11683,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11683,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11683,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11683,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11683,143,135,30,25,76,113,0.0,0.0,0.0,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11683,143,135,30,25,68,117,0.086,0.0,0.0,0.0,0.0,0.0,0.08599999999999998,0.0,0.0,1.1399937037037033,0.0
2027-05-01,11683,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11683,143,135,30,25,76,113,0.033,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.4374394444444444,0.0
2026-06-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11684,143,135,12,22,76,113,0.124,0.0,0.0,0.0,0.0,0.0,0.12400000000000003,0.0,0.0,0.0,0.0
2027-04-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11684,143,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,11684,143,135,30,25,68,117,0.05,0.0,0.0,0.633,0.0,0.0,0.045000000000000005,0.0,0.0,0.0,0.8821570000000001
2026-06-01,11684,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,11684,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,11684,143,135,30,25,65,118,0.124,0.0,0.0,0.0,0.0,0.0,0.1116,0.0,0.0,0.16226393706981318,0.0
2026-07-01,11684,143,135,30,25,68,117,0.273,0.0,0.0,0.88,0.0,0.0,0.2457,0.0,0.0,0.35724237758112093,0.7816877345971562
2026-07-01,11684,143,135,30,25,69,117,0.062,0.0,0.0,0.051,0.0,0.0,0.0558,0.0,0.0,0.08113196853490659,0.04530235734597155
2026-07-01,11684,143,135,30,25,76,113,1.093,0.0,0.0,0.0,0.0,0.0,0.9837,0.0,0.0,1.4302780904621437,0.0
2026-08-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,11684,143,135,30,25,68,117,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.0,5.154320223388668
2026-08-01,11684,143,135,30,25,69,117,0.298,0.0,0.0,0.0,0.0,0.0,0.2682,0.0,0.0,0.95431,0.0
2026-08-01,11684,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,11684,143,135,30,25,68,117,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.1859995481990423
2026-09-01,11684,143,135,30,25,69,117,0.025,0.0,0.0,0.0,0.0,0.0,0.022500000000000003,0.0,0.0,0.06662217261904763,0.0
2026-09-01,11684,143,135,30,25,76,113,0.0,0.0,0.0,1.024,0.0,0.0,0.0,0.0,0.0,0.0,0.614398507599417
2026-10-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,11684,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,11684,143,135,30,25,69,117,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.10418361194278108
2026-10-01,11684,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,11684,143,135,30,25,68,117,0.013,0.0,0.0,0.0,0.0,0.0,0.013000000000000003,0.0,0.0,0.05334657668711656,0.0
2026-11-01,11684,143,135,30,25,69,117,0.0,0.0,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.4485664184119678
2026-11-01,11684,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11684,143,135,30,25,68,117,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.3942743584975827
2026-12-01,11684,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11684,143,135,30,25,76,113,2.165,0.0,0.0,0.0,0.0,0.0,2.165,0.0,0.0,5.426537160063392,0.0
2027-01-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,11684,143,135,30,25,68,117,0.0,0.0,0.0,3.3310000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.150625883159627
2027-01-01,11684,143,135,30,25,69,117,2.212,0.0,0.0,0.0,0.0,0.0,2.2119999999999997,0.0,0.0,11.626845999999999,0.0
2027-01-01,11684,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11684,143,135,30,25,68,117,0.12,0.0,0.0,0.063,0.0,0.0,0.11999999999999991,0.0,0.0,1.2699439183673469,0.002649144826108691
2027-02-01,11684,143,135,30,25,69,117,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0026070949082339493
2027-02-01,11684,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11684,143,135,30,25,68,117,0.0,0.0,0.0,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0050636160919540225
2027-03-01,11684,143,135,30,25,69,117,0.34900000000000003,0.0,0.0,0.0,0.0,0.0,0.3490000000000001,0.0,0.0,2.234069043280182,0.0
2027-03-01,11684,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11684,143,135,30,25,68,117,0.0,0.0,0.0,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.6973994929953302
2027-04-01,11684,143,135,30,25,69,117,5.644,0.0,0.0,1.114,0.0,0.0,5.644000000000004,0.0,0.0,4.440445114730235,2.0884490193462306
2027-04-01,11684,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11684,143,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11684,143,135,30,25,68,117,2.935,0.0,0.0,0.286,0.0,0.0,2.9349999999999996,0.0,0.0,0.36168193172356367,2.7959594313253016
2027-05-01,11684,143,135,30,25,69,117,5.472,0.0,0.0,-1.114,0.0,0.0,5.471999999999998,0.0,0.0,0.6743180682764363,-10.890555267469882
2027-05-01,11684,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,11685,143,135,30,25,68,117,1.733,0.0,0.0,0.174,0.0,0.0,1.5597,0.0,0.0,0.506188,2.5650400748663102
2026-06-01,11685,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,11685,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,11685,143,135,30,25,69,117,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.6838007986111111
2026-07-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,1.1933426840277777
2026-08-01,11685,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,11685,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,11685,143,135,30,25,68,117,0.186,0.0,0.0,0.124,0.0,0.0,0.1674,0.0,0.0,1.051105,0.0
2026-09-01,11685,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,1.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,11685,143,135,30,25,68,117,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.7447560000000001
2026-10-01,11685,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,11685,143,135,30,25,68,117,3.616,0.0,0.0,0.124,0.0,0.0,3.616000000000001,0.0,0.0,1.0678313857608188,1.9087560000000001
2026-11-01,11685,143,135,30,25,69,117,0.372,0.0,0.0,0.0,0.0,0.0,0.37200000000000005,0.0,0.0,0.10985433503955327,0.0
2026-11-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11685,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11685,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,11685,143,135,30,25,68,117,0.0,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,4.105634
2027-01-01,11685,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11685,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11685,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11685,143,135,30,25,68,117,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,3.9494749999999996
2027-03-01,11685,143,135,30,25,69,117,0.497,0.0,0.0,0.0,0.0,0.0,0.4970000000000001,0.0,0.0,4.750186743961352,0.0
2027-03-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11685,143,135,30,25,68,117,0.062,0.0,0.0,0.0,0.0,0.0,0.06200000000000001,0.0,0.0,5.874733,0.0
2027-04-01,11685,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11685,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11685,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11685,143,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.12900381344537815
2026-09-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,11686,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,11689,143,135,30,25,68,117,0.324,0.0,0.0,0.99,0.0,0.0,0.2916,0.0,0.0,4.216030828402367,1.4350450657894738
2026-06-01,11689,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,11689,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,11689,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,11689,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,11689,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,11689,143,135,30,25,68,117,0.0,0.0,0.0,0.17200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.2248531027027023
2026-09-01,11689,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,11689,143,135,30,25,68,117,0.0,0.0,0.0,2.067,0.0,0.0,0.0,0.0,0.0,0.0,1.8616856132596686
2026-10-01,11689,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,11689,143,135,30,25,68,117,0.33,0.0,0.0,0.033,0.0,0.0,0.33000000000000007,0.0,0.0,1.9026409495548962,0.09091018814675446
2026-11-01,11689,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11689,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,11689,143,135,30,25,69,117,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,4.9429359999999996
2027-01-01,11689,143,135,30,25,68,117,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.460468
2027-01-01,11689,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11689,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,11689,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11689,143,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,11689,143,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,11689,143,135,30,25,68,117,0.033,0.0,0.0,0.0,0.0,0.0,0.03300000000000001,0.0,0.0,0.81787,0.0
